SystemName	DisplayName	State	StartMode
SJSAVAPPDEVN01	Group Policy Client	Running	Auto
SJSAVAPPDEVN01	Human Interface Device Service	Stopped	Manual
SJSAVAPPDEVN01	Health Key and Certificate Management	Stopped	Manual
SJSAVAPPDEVN01	IIS Admin Service	Running	Auto
SJSAVAPPDEVN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
SJSAVAPPDEVN01	IP Helper	Running	Auto
SJSAVAPPDEVN01	CNG Key Isolation	Running	Manual
SJSAVAPPDEVN01	KDC Proxy Server service (KPS)	Stopped	Manual
SJSAVAPPDEVN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
SJSAVAPPDEVN01	Server	Running	Auto
SJSAVAPPDEVN01	Workstation	Running	Auto
SJSAVAPPDEVN01	LiveUpdate	Stopped	Manual
SJSAVAPPDEVN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
SJSAVAPPDEVN01	TCP/IP NetBIOS Helper	Running	Auto
SJSAVAPPDEVN01	Local Session Manager	Running	Auto
SJSAVAPPDEVN01	Windows Firewall	Running	Auto
SJSAVAPPDEVN01	Distributed Transaction Coordinator	Running	Auto
SJSAVAPPDEVN01	Microsoft iSCSI Initiator Service	Stopped	Manual
SJSAVAPPDEVN01	Windows Installer	Stopped	Manual
SJSAVAPPDEVN01	Message Queuing	Running	Auto
SJSAVAPPDEVN01	NetBackup Deduplication Multi-Threaded Agent	Running	Auto
SJSAVAPPDEVN01	Network Access Protection Agent	Stopped	Manual
SJSAVAPPDEVN01	Network Connectivity Assistant	Stopped	Manual
SJSAVAPPDEVN01	NetBackup Client Service	Running	Auto
SJSAVAPPDEVN01	NetBackup Discovery Framework	Running	Auto
SJSAVAPPDEVN01	NetBackup Legacy Client Service	Running	Auto
SJSAVAPPDEVN01	NetBackup Legacy Network Service	Running	Auto
SJSAVAPPDEVN01	NetBackup Proxy Service	Stopped	Manual
SJSAVAPPDEVN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
SJSAVAPPDEVN01	Netlogon	Running	Auto
SJSAVAPPDEVN01	Network List Service	Running	Manual
SJSAVAPPDEVN01	Net.Tcp Port Sharing Service	Stopped	Disabled
SJSAVAPPDEVN01	Network Location Awareness	Running	Auto
SJSAVAPPDEVN01	Network Store Interface Service	Running	Auto
SJSAVAPPDEVN01	Cb Protection Agent	Running	Auto
SJSAVAPPDEVN01	Performance Counter DLL Host	Stopped	Manual
SJSAVAPPDEVN01	Performance Logs & Alerts	Stopped	Manual
SJSAVAPPDEVN01	Plug and Play	Running	Manual
SJSAVAPPDEVN01	IPsec Policy Agent	Running	Manual
SJSAVAPPDEVN01	Power	Running	Auto
SJSAVAPPDEVN01	Printer Extensions and Notifications	Stopped	Manual
SJSAVAPPDEVN01	User Profile Service	Running	Auto
SJSAVAPPDEVN01	Remote Access Connection Manager	Stopped	Manual
SJSAVAPPDEVN01	Routing and Remote Access	Stopped	Disabled
SJSAVAPPDEVN01	Remote Registry	Stopped	Auto
SJSAVAPPDEVN01	RPC Endpoint Mapper	Running	Auto
SJSAVAPPDEVN01	Remote Procedure Call (RPC)	Running	Auto
SJSAVAPPDEVN01	Resultant Set of Policy Provider	Stopped	Manual
SJSAVAPPDEVN01	Special Administration Console Helper	Stopped	Manual
SJSAVAPPDEVN01	Security Accounts Manager	Running	Auto
SJSAVAPPDEVN01	Smart Card	Stopped	Disabled
SJSAVAPPDEVN01	Smart Card Device Enumeration Service	Stopped	Manual
SJSAVAPPDEVN01	Task Scheduler	Running	Auto
SJSAVAPPDEVN01	Smart Card Removal Policy	Stopped	Manual
SJSAVAPPDEVN01	Secondary Logon	Stopped	Manual
SJSAVAPPDEVN01	System Event Notification Service	Running	Auto
SJSAVAPPDEVN01	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
SJSAVAPPDEVN01	Symantec Endpoint Protection	Running	Auto
SJSAVAPPDEVN01	Remote Desktop Configuration	Running	Manual
SJSAVAPPDEVN01	Internet Connection Sharing (ICS)	Stopped	Disabled
SJSAVAPPDEVN01	Microsoft Storage Spaces SMP	Stopped	Manual
SJSAVAPPDEVN01	Symantec Network Access Control	Stopped	Manual
SJSAVAPPDEVN01	SNMP Service	Running	Auto
SJSAVAPPDEVN01	SNMP Trap	Stopped	Manual
SJSAVAPPDEVN01	Software Protection	Running	Auto
SJSAVAPPDEVN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
SJSAVAPPDEVN01	Spot Verifier	Stopped	Manual
SJSAVAPPDEVN01	Microsoft Software Shadow Copy Provider	Stopped	Manual
SJSAVAPPDEVN01	System Events Broker	Running	Auto
SJSAVAPPDEVN01	Touch Keyboard and Handwriting Panel Service	Stopped	Manual
SJSAVAPPDEVN01	Remote Desktop Services	Running	Manual
SJSAVAPPDEVN01	Storage Tiers Management	Stopped	Manual
SJSAVAPPDEVN01	Windows Modules Installer	Running	Manual
SJSAVAPPDEVN01	User Access Logging Service	Running	Auto
SJSAVAPPDEVN01	Remote Desktop Services UserMode Port Redirector	Running	Manual
SJSAVAPPDEVN01	Credential Manager	Stopped	Manual
SJSAVAPPDEVN01	Virtual Disk	Stopped	Manual
SJSAVAPPDEVN01	VMware Alias Manager and Ticket Service	Running	Auto
SJSAVAPPDEVN01	Hyper-V Guest Service Interface	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Heartbeat Service	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Data Exchange Service	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Guest Shutdown Service	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Time Synchronization Service	Stopped	Manual
SJSAVAPPDEVN01	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
SJSAVAPPDEVN01	VMware Tools	Running	Auto
SJSAVAPPDEVN01	VMware Snapshot Provider	Stopped	Manual
SJSAVAPPDEVN01	VMware Physical Disk Helper Service	Running	Auto
SJSAVAPPDEVN01	VMware CAF AMQP Communication Service	Stopped	Manual
SJSAVAPPDEVN01	VMware CAF Management Agent Service	Running	Auto
SJSAVAPPDEVN01	Symantec Private Branch Exchange	Running	Auto
SJSAVAPPDEVN01	Volume Shadow Copy	Stopped	Manual
SJSAVAPPDEVN01	Windows Time	Running	Manual
SJSAVAPPDEVN01	W3C Logging Service	Stopped	Manual
SJSAVAPPDEVN01	World Wide Web Publishing Service	Running	Auto
SJSAVAPPDEVN01	Windows Process Activation Service	Running	Manual
SJSAVAPPDEVN01	Windows Color System	Stopped	Manual
SJSAVAPPDEVN01	Diagnostic Service Host	Stopped	Manual
SJSAVAPPDEVN01	Diagnostic System Host	Stopped	Manual
SJSAVAPPDEVN01	Windows Event Collector	Stopped	Manual
SJSAVAPPDEVN01	WinHTTP Web Proxy Auto-Discovery Service	Running	Manual
SJSAVAPPDEVN01	Windows Management Instrumentation	Running	Auto
SJSAVAPPDEVN01	Windows Remote Management (WS-Management)	Running	Auto
SJSAVAPPDEVN01	WMI Performance Adapter	Stopped	Manual
SJSAVAPPDEVN01	Windows Update	Running	Manual
SJSAVAPPDEVN01	Windows Driver Foundation - User-mode Driver Framework	Stopped	Manual
SJSAVAPPDEVN01	FireEye Endpoint Agent	Running	Auto
FCSCACOLDEVN01	Application Experience	Stopped	Manual
FCSCACOLDEVN01	Application Layer Gateway Service	Stopped	Manual
FCSCACOLDEVN01	Application Identity	Stopped	Manual
FCSCACOLDEVN01	Application Information	Running	Manual
FCSCACOLDEVN01	Application Management	Stopped	Manual
FCSCACOLDEVN01	App Readiness	Stopped	Manual
FCSCACOLDEVN01	AppX Deployment Service (AppXSVC)	Stopped	Manual
FCSCACOLDEVN01	Windows Audio Endpoint Builder	Stopped	Manual
FCSCACOLDEVN01	Windows Audio	Stopped	Manual
FCSCACOLDEVN01	ActiveX Installer (AxInstSV)	Stopped	Manual
FCSCACOLDEVN01	Base Filtering Engine	Running	Auto
FCSCACOLDEVN01	Background Intelligent Transfer Service	Running	Manual
FCSCACOLDEVN01	Background Tasks Infrastructure Service	Running	Auto
FCSCACOLDEVN01	Computer Browser	Stopped	Disabled
FCSCACOLDEVN01	CAInvokerService	Stopped	Manual
FCSCACOLDEVN01	Carbon Black Sensor	Running	Auto
FCSCACOLDEVN01	Certificate Propagation	Running	Manual
FCSCACOLDEVN01	COM+ System Application	Stopped	Manual
FCSCACOLDEVN01	Cryptographic Services	Running	Auto
FCSCACOLDEVN01	Offline Files	Stopped	Disabled
FCSCACOLDEVN01	DCOM Server Process Launcher	Running	Auto
FCSCACOLDEVN01	Optimize drives	Stopped	Manual
FCSCACOLDEVN01	Device Association Service	Stopped	Manual
FCSCACOLDEVN01	Device Install Service	Stopped	Manual
FCSCACOLDEVN01	DHCP Client	Running	Auto
FCSCACOLDEVN01	Diagnostics Tracking Service	Running	Auto
FCSCACOLDEVN01	DNS Client	Running	Auto
FCSCACOLDEVN01	Wired AutoConfig	Stopped	Manual
FCSCACOLDEVN01	Diagnostic Policy Service	Running	Auto
FCSCACOLDEVN01	Device Setup Manager	Stopped	Manual
FCSCACOLDEVN01	Extensible Authentication Protocol	Stopped	Manual
FCSCACOLDEVN01	Encrypting File System (EFS)	Stopped	Manual
FCSCACOLDEVN01	Symantec CCS Agent	Running	Auto
FCSCACOLDEVN01	Symantec CCS Manager	Running	Auto
FCSCACOLDEVN01	Windows Event Log	Running	Auto
FCSCACOLDEVN01	COM+ Event System	Running	Auto
FCSCACOLDEVN01	Function Discovery Provider Host	Stopped	Manual
FCSCACOLDEVN01	Function Discovery Resource Publication	Stopped	Manual
FCSCACOLDEVN01	Windows Font Cache Service	Running	Auto
FCSCACOLDEVN01	Group Policy Client	Running	Auto
FCSCACOLDEVN01	Human Interface Device Service	Stopped	Manual
FCSCACOLDEVN01	Health Key and Certificate Management	Stopped	Manual
FCSCACOLDEVN01	Internet Explorer ETW Collector Service	Stopped	Manual
FCSCACOLDEVN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
FCSCACOLDEVN01	IP Helper	Running	Auto
FCSCACOLDEVN01	CNG Key Isolation	Running	Manual
FCSCACOLDEVN01	KDC Proxy Server service (KPS)	Stopped	Manual
FCSCACOLDEVN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
FCSCACOLDEVN01	Server	Running	Auto
FCSCACOLDEVN01	Workstation	Running	Auto
FCSCACOLDEVN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
FCSCACOLDEVN01	TCP/IP NetBIOS Helper	Running	Auto
FCSCACOLDEVN01	Local Session Manager	Running	Auto
FCSCACOLDEVN01	Multimedia Class Scheduler	Stopped	Manual
FCSCACOLDEVN01	Windows Firewall	Running	Auto
FCSCACOLDEVN01	Distributed Transaction Coordinator	Running	Auto
FCSCACOLDEVN01	Microsoft iSCSI Initiator Service	Stopped	Manual
FCSCACOLDEVN01	Windows Installer	Stopped	Manual
FCSCACOLDEVN01	NetBackup Deduplication Multi-Threaded Agent	Running	Auto
FCSCACOLDEVN01	Network Access Protection Agent	Stopped	Manual
FCSCACOLDEVN01	Network Connectivity Assistant	Stopped	Manual
FCSCACOLDEVN01	Network Connection Broker	Running	Manual
FCSCACOLDEVN01	NetBackup Client Service	Running	Auto
FCSCACOLDEVN01	NetBackup Discovery Framework	Running	Auto
FCSCACOLDEVN01	NetBackup Legacy Client Service	Running	Auto
FCSCACOLDEVN01	NetBackup Legacy Network Service	Running	Auto
FCSCACOLDEVN01	NetBackup Proxy Service	Stopped	Manual
FCSCACOLDEVN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
FCSCACOLDEVN01	Netlogon	Running	Auto
FCSCACOLDEVN01	Network Connections	Stopped	Manual
FCSCACOLDEVN01	Network List Service	Running	Manual
FCSCACOLDEVN01	Net.Tcp Port Sharing Service	Stopped	Disabled
FCSCACOLDEVN01	Network Location Awareness	Running	Auto
FCSCACOLDEVN01	Network Store Interface Service	Running	Auto
FCSCACOLDEVN01	OracleRemExecServiceV2	Stopped	Manual
FCSCACOLDEVN01	Office  Source Engine	Stopped	Manual
FCSCACOLDEVN01	Cb Protection Agent	Running	Auto
FCSCACOLDEVN01	Performance Counter DLL Host	Stopped	Manual
FCSCACOLDEVN01	Performance Logs & Alerts	Stopped	Manual
FCSCACOLDEVN01	Plug and Play	Running	Manual
FCSCACOLDEVN01	IPsec Policy Agent	Running	Manual
FCSCACOLDEVN01	Power	Running	Auto
FCSCACOLDEVN01	Printer Extensions and Notifications	Stopped	Manual
FCSCACOLDEVN01	User Profile Service	Running	Auto
FCSCACOLDEVN01	Remote Access Auto Connection Manager	Stopped	Manual
FCSCACOLDEVN01	Remote Access Connection Manager	Stopped	Manual
FCSCACOLDEVN01	Routing and Remote Access	Stopped	Disabled
FCSCACOLDEVN01	Remote Registry	Stopped	Auto
FCSCACOLDEVN01	RPC Endpoint Mapper	Running	Auto
FCSCACOLDEVN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
FCSCACOLDEVN01	Remote Procedure Call (RPC)	Running	Auto
FCSCACOLDEVN01	Resultant Set of Policy Provider	Stopped	Manual
FCSCACOLDEVN01	Special Administration Console Helper	Stopped	Manual
FCSCACOLDEVN01	Security Accounts Manager	Running	Auto
FCSCACOLDEVN01	Smart Card	Stopped	Disabled
FCSCACOLDEVN01	Smart Card Device Enumeration Service	Stopped	Manual
FCSCACOLDEVN01	Task Scheduler	Running	Auto
FCSCACOLDEVN01	Smart Card Removal Policy	Stopped	Manual
FCSCACOLDEVN01	Secondary Logon	Stopped	Manual
FCSCACOLDEVN01	System Event Notification Service	Running	Auto
FCSCACOLDEVN01	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
FCSCACOLDEVN01	Symantec Endpoint Protection	Running	Auto
FCSCACOLDEVN01	Remote Desktop Configuration	Running	Manual
FCSCACOLDEVN01	Internet Connection Sharing (ICS)	Stopped	Disabled
FCSCACOLDEVN01	Shell Hardware Detection	Running	Auto
FCSCACOLDEVN01	Microsoft Storage Spaces SMP	Stopped	Manual
FCSCACOLDEVN01	Symantec Network Access Control	Stopped	Manual
FCSCACOLDEVN01	SNMP Service	Running	Auto
FCSCACOLDEVN01	SNMP Trap	Stopped	Manual
FCSCACOLDEVN01	Print Spooler	Running	Auto
FCSCACOLDEVN01	Software Protection	Stopped	Auto
FCSCACOLDEVN01	SSDP Discovery	Stopped	Disabled
FCSCACOLDEVN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
FCSCACOLDEVN01	Windows Image Acquisition (WIA)	Stopped	Manual
FCSCACOLDEVN01	Spot Verifier	Stopped	Manual
FCSCACOLDEVN01	Microsoft Software Shadow Copy Provider	Stopped	Manual
FCSCACOLDEVN01	Symantec Data Processing Service	Running	Auto
FCSCACOLDEVN01	Superfetch	Stopped	Manual
FCSCACOLDEVN01	System Events Broker	Running	Auto
FCSCACOLDEVN01	Touch Keyboard and Handwriting Panel Service	Running	Manual
FCSCACOLDEVN01	Telephony	Stopped	Manual
FCSCACOLDEVN01	Remote Desktop Services	Running	Manual
FCSCACOLDEVN01	Themes	Running	Auto
FCSCACOLDEVN01	Thread Ordering Server	Stopped	Manual
FCSCACOLDEVN01	Storage Tiers Management	Stopped	Manual
FCSCACOLDEVN01	Time Broker	Running	Manual
FCSCACOLDEVN01	Distributed Link Tracking Client	Running	Auto
FCSCACOLDEVN01	Windows Modules Installer	Stopped	Manual
FCSCACOLDEVN01	User Access Logging Service	Running	Auto
FCSCACOLDEVN01	Interactive Services Detection	Stopped	Manual
FCSCACOLDEVN01	Remote Desktop Services UserMode Port Redirector	Running	Manual
FCSCACOLDEVN01	UPnP Device Host	Stopped	Disabled
FCSCACOLDEVN01	Credential Manager	Stopped	Manual
FCSCACOLDEVN01	Virtual Disk	Stopped	Manual
FCSCACOLDEVN01	VMware Alias Manager and Ticket Service	Running	Auto
FCSCACOLDEVN01	Hyper-V Guest Service Interface	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Heartbeat Service	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Data Exchange Service	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Remote Desktop Virtualization Service	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Guest Shutdown Service	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Time Synchronization Service	Stopped	Manual
FCSCACOLDEVN01	Hyper-V Volume Shadow Copy Requestor	Stopped	Manual
FCSCACOLDEVN01	VMware Tools	Running	Auto
FCSCACOLDEVN01	VMware Snapshot Provider	Stopped	Manual
FCSCACOLDEVN01	VMware Physical Disk Helper Service	Running	Auto
FCSCACOLDEVN01	VMware CAF AMQP Communication Service	Stopped	Manual
FCSCACOLDEVN01	VMware CAF Management Agent Service	Running	Auto
FCSCACOLDEVN01	Symantec Private Branch Exchange	Running	Auto
FCSCACOLDEVN01	Volume Shadow Copy	Stopped	Manual
FCSCACOLDEVN01	Windows Time	Running	Manual
FCSCACOLDEVN01	Windows Connection Manager	Running	Auto
FCSCACOLDEVN01	Windows Color System	Stopped	Manual
FCSCACOLDEVN01	Diagnostic Service Host	Stopped	Manual
FCSCACOLDEVN01	Diagnostic System Host	Stopped	Manual
FCSCACOLDEVN01	WebClient	Stopped	Manual
FCSCACOLDEVN01	Windows Event Collector	Stopped	Manual
FCSCACOLDEVN01	Windows Encryption Provider Host Service	Stopped	Manual
FCSCACOLDEVN01	Problem Reports and Solutions Control Panel Support	Stopped	Manual
FCSCACOLDEVN01	Windows Error Reporting Service	Stopped	Manual
FCSCACOLDEVN01	Still Image Acquisition Events	Stopped	Manual
FCSCACOLDEVN01	WinHTTP Web Proxy Auto-Discovery Service	Running	Manual
FCSCACOLDEVN01	Windows Management Instrumentation	Running	Auto
FCSCACOLDEVN01	Windows Remote Management (WS-Management)	Running	Auto
FCSCACOLDEVN01	Microsoft Account Sign-in Assistant	Stopped	Manual
FCSCACOLDEVN01	WMI Performance Adapter	Stopped	Manual
FCSCACOLDEVN01	Portable Device Enumerator Service	Stopped	Manual
FCSCACOLDEVN01	Windows Store Service (WSService)	Stopped	Manual
FCSCACOLDEVN01	Windows Update	Stopped	Manual
FCSCACOLDEVN01	Windows Driver Foundation - User-mode Driver Framework	Running	Manual
FCSCACOLDEVN01	FireEye Endpoint Agent	Running	Auto
FCIAMADFSPRD01	AD FS 2.0 Windows Service	Stopped	Auto
FCIAMADFSPRD01	Application Experience	Stopped	Manual
FCIAMADFSPRD01	Application Layer Gateway Service	Stopped	Manual
FCIAMADFSPRD01	Application Host Helper Service	Running	Auto
FCIAMADFSPRD01	Application Identity	Stopped	Manual
FCIAMADFSPRD01	Application Information	Running	Manual
FCIAMADFSPRD01	Application Management	Stopped	Manual
FCIAMADFSPRD01	ASP.NET State Service	Stopped	Manual
FCIAMADFSPRD01	Windows Audio Endpoint Builder	Stopped	Manual
FCIAMADFSPRD01	Windows Audio	Stopped	Manual
FCIAMADFSPRD01	ActiveX Installer (AxInstSV)	Stopped	Manual
FCIAMADFSPRD01	Base Filtering Engine	Running	Auto
FCIAMADFSPRD01	Background Intelligent Transfer Service	Stopped	Manual
FCIAMADFSPRD01	NetBackup Bare Metal Restore Boot Server	Stopped	Auto
FCIAMADFSPRD01	Computer Browser	Stopped	Disabled
FCIAMADFSPRD01	Claims to Windows Token Service	Stopped	Manual
FCIAMADFSPRD01	Carbon Black Sensor	Running	Auto
FCIAMADFSPRD01	Certificate Propagation	Running	Manual
FCIAMADFSPRD01	Microsoft .NET Framework NGEN v2.0.50727_X86	Stopped	Manual
FCIAMADFSPRD01	Microsoft .NET Framework NGEN v2.0.50727_X64	Stopped	Manual
FCIAMADFSPRD01	COM+ System Application	Stopped	Manual
FCIAMADFSPRD01	Cryptographic Services	Running	Auto
FCIAMADFSPRD01	DCOM Server Process Launcher	Running	Auto
FCIAMADFSPRD01	Disk Defragmenter	Stopped	Manual
FCIAMADFSPRD01	DHCP Client	Running	Auto
FCIAMADFSPRD01	Diagnostics Tracking Service	Running	Auto
FCIAMADFSPRD01	DNS Client	Running	Auto
FCIAMADFSPRD01	Wired AutoConfig	Stopped	Manual
FCIAMADFSPRD01	Diagnostic Policy Service	Running	Auto
FCIAMADFSPRD01	Extensible Authentication Protocol	Stopped	Manual
FCIAMADFSPRD01	Encrypting File System (EFS)	Stopped	Manual
FCIAMADFSPRD01	Windows Event Log	Running	Auto
FCIAMADFSPRD01	COM+ Event System	Running	Auto
FCIAMADFSPRD01	Microsoft Fibre Channel Platform Registration Service	Stopped	Manual
FCIAMADFSPRD01	Function Discovery Provider Host	Stopped	Manual
FCIAMADFSPRD01	Function Discovery Resource Publication	Stopped	Manual
FCIAMADFSPRD01	Windows Font Cache Service	Running	Auto
FCIAMADFSPRD01	Windows Presentation Foundation Font Cache 3.0.0.0	Stopped	Manual
FCIAMADFSPRD01	Group Policy Client	Running	Auto
FCIAMADFSPRD01	Human Interface Device Access	Stopped	Manual
FCIAMADFSPRD01	Health Key and Certificate Management	Stopped	Manual
FCIAMADFSPRD01	Windows CardSpace	Stopped	Manual
FCIAMADFSPRD01	Internet Explorer ETW Collector Service	Stopped	Manual
FCIAMADFSPRD01	IKE and AuthIP IPsec Keying Modules	Running	Auto
FCIAMADFSPRD01	PnP-X IP Bus Enumerator	Stopped	Disabled
FCIAMADFSPRD01	IP Helper	Running	Auto
FCIAMADFSPRD01	CNG Key Isolation	Running	Manual
FCIAMADFSPRD01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
FCIAMADFSPRD01	Server	Running	Auto
FCIAMADFSPRD01	Workstation	Running	Auto
FCIAMADFSPRD01	Link-Layer Topology Discovery Mapper	Stopped	Manual
FCIAMADFSPRD01	TCP/IP NetBIOS Helper	Running	Auto
FCIAMADFSPRD01	Multimedia Class Scheduler	Stopped	Manual
FCIAMADFSPRD01	Windows Firewall	Running	Auto
FCIAMADFSPRD01	Distributed Transaction Coordinator	Running	Auto
FCIAMADFSPRD01	Microsoft iSCSI Initiator Service	Stopped	Manual
FCIAMADFSPRD01	Windows Installer	Stopped	Manual
FCIAMADFSPRD01	Windows Internal Database (MICROSOFT##SSEE)	Running	Auto
FCIAMADFSPRD01	SQL Server (SQLEXPRESS)	Running	Auto
FCIAMADFSPRD01	SQL Server Active Directory Helper	Stopped	Disabled
FCIAMADFSPRD01	Visual Studio 2008 Remote Debugger	Stopped	Disabled
FCIAMADFSPRD01	NetBackup Deduplication Multi-Threaded Agent	Running	Auto
FCIAMADFSPRD01	Network Access Protection Agent	Stopped	Manual
FCIAMADFSPRD01	NetBackup BMR MTFTP Service	Stopped	Manual
FCIAMADFSPRD01	NetBackup BMR PXE Service	Stopped	Manual
FCIAMADFSPRD01	NetBackup Client Service	Running	Auto
FCIAMADFSPRD01	NetBackup Discovery Framework	Running	Auto
FCIAMADFSPRD01	NetBackup Legacy Client Service	Running	Auto
FCIAMADFSPRD01	NetBackup Legacy Network Service	Running	Auto
FCIAMADFSPRD01	NetBackup Proxy Service	Stopped	Manual
FCIAMADFSPRD01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
FCIAMADFSPRD01	Netlogon	Running	Auto
FCIAMADFSPRD01	Network Connections	Running	Manual
FCIAMADFSPRD01	Net.Msmq Listener Adapter	Stopped	Disabled
FCIAMADFSPRD01	Net.Pipe Listener Adapter	Running	Auto
FCIAMADFSPRD01	Network List Service	Running	Manual
FCIAMADFSPRD01	Net.Tcp Listener Adapter	Running	Auto
FCIAMADFSPRD01	Net.Tcp Port Sharing Service	Running	Manual
FCIAMADFSPRD01	Network Location Awareness	Running	Auto
FCIAMADFSPRD01	Network Store Interface Service	Running	Auto
FCIAMADFSPRD01	Office Source Engine	Stopped	Manual
FCIAMADFSPRD01	Performance Counter DLL Host	Stopped	Manual
FCIAMADFSPRD01	Performance Logs & Alerts	Stopped	Manual
FCIAMADFSPRD01	Plug and Play	Running	Auto
FCIAMADFSPRD01	IPsec Policy Agent	Running	Manual
FCIAMADFSPRD01	Power	Running	Auto
FCIAMADFSPRD01	User Profile Service	Running	Auto
FCIAMADFSPRD01	Protected Storage	Stopped	Manual
FCIAMADFSPRD01	PSEXESVC	Stopped	Manual
FCIAMADFSPRD01	Remote Access Auto Connection Manager	Stopped	Manual
FCIAMADFSPRD01	Remote Access Connection Manager	Stopped	Manual
FCIAMADFSPRD01	Routing and Remote Access	Stopped	Disabled
FCIAMADFSPRD01	Remote Registry	Running	Auto
FCIAMADFSPRD01	RPC Endpoint Mapper	Running	Auto
FCIAMADFSPRD01	Remote Procedure Call (RPC) Locator	Stopped	Manual
FCIAMADFSPRD01	Remote Procedure Call (RPC)	Running	Auto
FCIAMADFSPRD01	Resultant Set of Policy Provider	Stopped	Manual
FCIAMADFSPRD01	Special Administration Console Helper	Stopped	Manual
FCIAMADFSPRD01	Security Accounts Manager	Running	Auto
FCIAMADFSPRD01	Smart Card	Stopped	Manual
FCIAMADFSPRD01	Task Scheduler	Running	Auto
FCIAMADFSPRD01	Smart Card Removal Policy	Stopped	Manual
FCIAMADFSPRD01	Secondary Logon	Stopped	Manual
FCIAMADFSPRD01	System Event Notification Service	Running	Auto
FCIAMADFSPRD01	Symantec Endpoint Protection	Running	Manual
FCIAMADFSPRD01	Remote Desktop Configuration	Running	Manual
FCIAMADFSPRD01	Internet Connection Sharing (ICS)	Stopped	Disabled
FCIAMADFSPRD01	Shell Hardware Detection	Running	Auto
FCIAMADFSPRD01	Symantec Network Access Control	Stopped	Manual
FCIAMADFSPRD01	SNMP Trap	Stopped	Manual
FCIAMADFSPRD01	Print Spooler	Running	Auto
FCIAMADFSPRD01	Software Protection	Running	Auto
FCIAMADFSPRD01	SPP Notification Service	Stopped	Manual
FCIAMADFSPRD01	SQL Server Browser	Stopped	Disabled
FCIAMADFSPRD01	SQL Server VSS Writer	Running	Auto
FCIAMADFSPRD01	SSDP Discovery	Stopped	Disabled
FCIAMADFSPRD01	Secure Socket Tunneling Protocol Service	Stopped	Manual
FCIAMADFSPRD01	Microsoft Software Shadow Copy Provider	Stopped	Manual
FCIAMADFSPRD01	Telephony	Stopped	Manual
FCIAMADFSPRD01	TPM Base Services	Stopped	Manual
FCIAMADFSPRD01	Remote Desktop Services	Running	Manual
FCIAMADFSPRD01	Thread Ordering Server	Stopped	Manual
FCIAMADFSPRD01	Distributed Link Tracking Client	Running	Auto
FCIAMADFSPRD01	Windows Modules Installer	Running	Manual
FCIAMADFSPRD01	Interactive Services Detection	Stopped	Manual
FCIAMADFSPRD01	Remote Desktop Services UserMode Port Redirector	Running	Manual
FCIAMADFSPRD01	UPnP Device Host	Stopped	Disabled
FCIAMADFSPRD01	Desktop Window Manager Session Manager	Running	Auto
FCIAMADFSPRD01	Credential Manager	Stopped	Manual
FCIAMADFSPRD01	Virtual Disk	Stopped	Manual
FCIAMADFSPRD01	VMware Alias Manager and Ticket Service	Running	Auto
FCIAMADFSPRD01	VMware Tools	Running	Auto
FCIAMADFSPRD01	VMware Snapshot Provider	Stopped	Manual
FCIAMADFSPRD01	VMware Physical Disk Helper Service	Running	Auto
FCIAMADFSPRD01	VMware CAF AMQP Communication Service	Stopped	Manual
FCIAMADFSPRD01	VMware CAF Management Agent Service	Running	Auto
FCIAMADFSPRD01	Symantec Private Branch Exchange	Running	Auto
FCIAMADFSPRD01	Volume Shadow Copy	Stopped	Manual
FCIAMADFSPRD01	Windows Time	Running	Manual
FCIAMADFSPRD01	World Wide Web Publishing Service	Running	Auto
FCIAMADFSPRD01	Windows Process Activation Service	Running	Manual
FCIAMADFSPRD01	Windows Color System	Stopped	Manual
FCIAMADFSPRD01	Diagnostic Service Host	Stopped	Manual
FCIAMADFSPRD01	Diagnostic System Host	Stopped	Manual
FCIAMADFSPRD01	Windows Event Collector	Stopped	Manual
